title,region,region_name,region_parent_name,price,property_size,bedrooms,bathrooms,furnishing,is_boost
5bdrm Duplex in Gwarinpa Abuja for sale,"Abuja (FCT), Gwarinpa",Gwarinpa,Abuja (FCT),"₦ 350,000,000",1000.0,5,5,Semi-Furnished,vip_gold
3bdrm Bungalow in Gaduwa Abuja for sale,"Abuja (FCT), Gaduwa",Gaduwa,Abuja (FCT),"₦ 150,000,000",1000.0,3,3,Semi-Furnished,vip_gold
3bdrm Duplex in Life Camp Abuja for sale,"Gwarinpa, Life Camp",Life Camp,Gwarinpa,"₦ 300,000,000",1000.0,3,3,Semi-Furnished,vip_gold
"5bdrm Duplex in Secured Area, Lekki Phase 1 for sale","Lekki, Lekki Phase 1",Lekki Phase 1,Lekki,"₦ 1,300,000,000",350.0,5,5,Semi-Furnished,enterprise
"5bdrm Duplex in Estate, Ojodu for sale","Lagos State, Ojodu",Ojodu,Lagos State,"₦ 390,000,000",350.0,5,5,Semi-Furnished,enterprise
4bdrm Duplex in Maitama District for sale,"Abuja (FCT), Maitama",Maitama,Abuja (FCT),"₦ 1,700,000,000",1100.0,4,4,Semi-Furnished,vip_gold
8bdrm Bungalow in Kado Abuja for sale,"Abuja (FCT), Kado",Kado,Abuja (FCT),"₦ 600,000,000",1600.0,8,8,Semi-Furnished,vip_gold
4bdrm Duplex in Kaura Abuja for sale,"Abuja (FCT), Kaura",Kaura,Abuja (FCT),"₦ 1,700,000,000",3000.0,4,4,Semi-Furnished,vip_gold
5bdrm Duplex in Wuse2 Abuja for sale,"Abuja (FCT), Wuse 2",Wuse 2,Abuja (FCT),"₦ 1,800,000,000",1000.0,5,5,Semi-Furnished,vip_gold
5bdrm Duplex in Jahi for sale,"Abuja (FCT), Jahi",Jahi,Abuja (FCT),"₦ 200,000,000",1000.0,5,5,Unfurnished,enterprise
3bdrm Bungalow in Dawaki Abuja for sale,"Gwarinpa, Dawaki",Dawaki,Gwarinpa,"₦ 100,000,000",1000.0,3,3,Semi-Furnished,vip_gold
"4bdrm Penthouse in Lokogoma Abuja, Dawaki for sale","Gwarinpa, Dawaki",Dawaki,Gwarinpa,"₦ 120,000,000",500.0,4,4,Semi-Furnished,vip_gold
3bdrm Block of Flats in Galadimawa Abuja for sale,"Abuja (FCT), Galadimawa",Galadimawa,Abuja (FCT),"₦ 90,000,000",1000.0,3,3,Semi-Furnished,vip_gold
5bdrm Duplex in Guzape District for sale,"Abuja (FCT), Guzape District",Guzape District,Abuja (FCT),"₦ 1,200,000,000",1000.0,5,5,Semi-Furnished,vip_gold
Furnished 4bdrm Duplex in Iife Camp Abuja for sale,"Gwarinpa, Life Camp",Life Camp,Gwarinpa,"₦ 210,000,000",800.0,4,4,Furnished,vip_gold
4bdrm Duplex in Life Camp Abuja for sale,"Gwarinpa, Life Camp",Life Camp,Gwarinpa,"₦ 3,500,000,000",3400.0,4,4,Semi-Furnished,vip_gold
4bdrm Duplex in Life Camp Abuja for sale,"Gwarinpa, Life Camp",Life Camp,Gwarinpa,"₦ 350,000,000",1000.0,4,4,Semi-Furnished,vip_gold
"6bdrm Duplex in Estate, Magodo Isheri for sale","Ojodu, Magodo Isheri",Magodo Isheri,Ojodu,"₦ 220,000,000",700.0,6,6,Semi-Furnished,enterprise
"4bdrm Duplex in Secured Area, Fagba for sale","Agege, Fagba",Fagba,Agege,"₦ 280,000,000",270.0,4,4,Semi-Furnished,enterprise
"3bdrm Duplex in Secured Area, Fagba for sale","Agege, Fagba",Fagba,Agege,"₦ 180,000,000",250.0,3,3,Semi-Furnished,enterprise
6bdrm Mansion in Guzape District for sale,"Abuja (FCT), Guzape District",Guzape District,Abuja (FCT),"₦ 1,500,000,000",1200.0,6,6,Semi-Furnished,vip_gold
Furnished 5bdrm Duplex in Katampe Extension for sale,"Katampe, Katampe Extension",Katampe Extension,Katampe,"₦ 1,500,000,000",1200.0,5,5,Furnished,vip_gold
5bdrm Duplex in Guzape District for sale,"Abuja (FCT), Guzape District",Guzape District,Abuja (FCT),"₦ 350,000,000",800.0,5,5,Semi-Furnished,vip_gold
2bdrm Block of Flats in Obio-Akpor for sale,"Rivers State, Obio-Akpor",Obio-Akpor,Rivers State,"₦ 550,000,000",4200.0,2,3,Unfurnished,enterprise
6bdrm Duplex in Asokoro Abuja for sale,"Abuja (FCT), Asokoro",Asokoro,Abuja (FCT),"₦ 1,800,000,000",1500.0,6,6,Semi-Furnished,vip_gold
5bdrm Duplex in Maitama Abuja for sale,"Abuja (FCT), Maitama",Maitama,Abuja (FCT),"₦ 5,500,000,000",3027.0,5,5,Semi-Furnished,vip_gold
5bdrm Duplex in Dawaki News for sale,"Gwarinpa, Dawaki",Dawaki,Gwarinpa,"₦ 80,000,000",500.0,5,5,Unfurnished,enterprise
5bdrm Duplex in Mabushi Abuja for sale,"Abuja (FCT), Mabushi",Mabushi,Abuja (FCT),"₦ 700,000,000",1000.0,5,5,Semi-Furnished,vip_gold
7bdrm Mansion in Guzape District for sale,"Abuja (FCT), Guzape District",Guzape District,Abuja (FCT),"₦ 3,500,000,000",1500.0,7,7,Semi-Furnished,vip_gold
7bdrm Mansion in Asokoro Abuja for sale,"Abuja (FCT), Asokoro",Asokoro,Abuja (FCT),"₦ 2,500,000,000",1000.0,7,7,Semi-Furnished,vip_gold
9bdrm Mansion in Guzape District for sale,"Abuja (FCT), Guzape District",Guzape District,Abuja (FCT),"₦ 3,000,000,000",1800.0,9,9,Semi-Furnished,vip_gold
7bdrm Duplex in Guzape District for sale,"Abuja (FCT), Guzape District",Guzape District,Abuja (FCT),"₦ 1,500,000,000",1000.0,7,7,Semi-Furnished,vip_gold
7bdrm Duplex in Asokoro Abuja for sale,"Abuja (FCT), Asokoro",Asokoro,Abuja (FCT),"₦ 2,000,000,000",1000.0,7,7,Semi-Furnished,vip_gold
6bdrm Mansion in Guzape District for sale,"Abuja (FCT), Guzape District",Guzape District,Abuja (FCT),"₦ 3,000,000,000",1500.0,6,6,Semi-Furnished,vip_gold
8bdrm Mansion in Asokoro Abuja for sale,"Abuja (FCT), Asokoro",Asokoro,Abuja (FCT),"₦ 5,000,000,000",2000.0,8,8,Semi-Furnished,vip_gold
8bdrm Duplex in Wuse2 Abuja for sale,"Abuja (FCT), Wuse 2",Wuse 2,Abuja (FCT),"₦ 3,000,000,000",1500.0,8,8,Semi-Furnished,vip_gold
4bdrm Duplex in Galadimawa Abuja for sale,"Abuja (FCT), Galadimawa",Galadimawa,Abuja (FCT),"₦ 155,000,000",1000.0,4,4,Semi-Furnished,vip_gold
3bdrm Bungalow in Lokogoma Abuja for sale,"Abuja (FCT), Lokogoma",Lokogoma,Abuja (FCT),"₦ 100,000,000",800.0,3,3,Semi-Furnished,vip_gold
3bdrm Duplex in Katampe Main Abuja for sale,"Katampe, Katampe (Main)",Katampe (Main),Katampe,"₦ 130,000,000",1000.0,3,3,Semi-Furnished,vip_gold
4bdrm Duplex in Life Camp Abuja for sale,"Gwarinpa, Life Camp",Life Camp,Gwarinpa,"₦ 300,000,000",1000.0,4,4,Semi-Furnished,vip_gold
5bdrm Duplex in Life Camp Abuja for sale,"Gwarinpa, Life Camp",Life Camp,Gwarinpa,"₦ 350,000,000",1000.0,5,5,Semi-Furnished,vip_gold
4bdrm Duplex in Lugbe Abuja for sale,"Abuja (FCT), Lugbe District",Lugbe District,Abuja (FCT),"₦ 140,000,000",450.0,4,4,Semi-Furnished,vip_gold
2bdrm Block of Flats in Mabushi Abuja for sale,"Abuja (FCT), Mabushi",Mabushi,Abuja (FCT),"₦ 500,000,000",885.0,2,2,Semi-Furnished,vip_gold
6bdrm Duplex in Mabushi Abuja for sale,"Abuja (FCT), Mabushi",Mabushi,Abuja (FCT),"₦ 520,000,000",1000.0,6,6,Semi-Furnished,vip_gold
4bdrm Duplex in Guzape Main for sale,"Abuja (FCT), Guzape District",Guzape District,Abuja (FCT),"₦ 1,800,000,000",1600.0,4,4,Semi-Furnished,vip_gold
5bdrm Duplex in Jabi Abuja for sale,"Abuja (FCT), Jabi",Jabi,Abuja (FCT),"₦ 650,000,000",1187.0,5,5,Semi-Furnished,vip_gold
"5bdrm Duplex in Secured Estate, Oko-Oba for sale","Agege, Oko-Oba",Oko-Oba,Agege,"₦ 380,000,000",300.0,5,5,Semi-Furnished,enterprise
"4bdrm Duplex in Golf Annex, Enugu for sale","Enugu State, Enugu",Enugu,Enugu State,"₦ 125,000,000",500.0,4,4,Semi-Furnished,diamond
7bdrm Duplex in Jabi Abuja for sale,"Abuja (FCT), Jabi",Jabi,Abuja (FCT),"₦ 3,000,000,000",2700.0,7,7,Semi-Furnished,vip_gold
3bdrm Apartment in Asokoro Abuja for sale,"Abuja (FCT), Asokoro",Asokoro,Abuja (FCT),"₦ 1,600,000,000",1570.0,3,3,Semi-Furnished,vip_gold
4bdrm Duplex in Mabushi Abuja for sale,"Abuja (FCT), Mabushi",Mabushi,Abuja (FCT),"₦ 300,000,000",1000.0,4,4,Semi-Furnished,vip_gold
Furnished 3bdrm Duplex in Wuye Abuja for sale,"Abuja (FCT), Wuye",Wuye,Abuja (FCT),"₦ 160,000,000",1000.0,3,3,Furnished,vip_gold
"4bdrm Duplex in Jabi Abuja, Wuye for sale","Abuja (FCT), Wuye",Wuye,Abuja (FCT),"₦ 1,700,000,000",1400.0,4,4,Semi-Furnished,vip_gold
6bdrm Duplex in Jabi Abuja for sale,"Abuja (FCT), Jabi",Jabi,Abuja (FCT),"₦ 900,000,000",1000.0,6,6,Semi-Furnished,vip_gold
6bdrm Maisonette in Navy Estate Karshi for Sale,"Abuja (FCT), Karshi",Karshi,Abuja (FCT),"₦ 150,000,000",1400.0,6,5,Semi-Furnished,enterprise
3bdrm Bungalow in Dakwo District Abuja for sale,"Abuja (FCT), Dakwo District",Dakwo District,Abuja (FCT),"₦ 180,000,000",1000.0,3,3,Semi-Furnished,vip_gold
3bdrm Bungalow in Dakwo District Abuja for sale,"Abuja (FCT), Dakwo District",Dakwo District,Abuja (FCT),"₦ 165,000,000",1000.0,3,3,Semi-Furnished,vip_gold
"4bdrm Duplex in New Road, Eneka for sale","Port-Harcourt, Eneka",Eneka,Port-Harcourt,"₦ 200,000,000",465.0,4,4,Semi-Furnished,premium
5bdrm Duplex in Jahi Abuja for sale,"Abuja (FCT), Jahi",Jahi,Abuja (FCT),"₦ 450,000,000",1000.0,5,5,Semi-Furnished,vip_gold
4bdrm Duplex in Maitama Abuja for sale,"Abuja (FCT), Maitama",Maitama,Abuja (FCT),"₦ 1,000,000,000",1000.0,4,4,Semi-Furnished,vip_gold
4bdrm Duplex in Wuye Abuja for sale,"Abuja (FCT), Wuye",Wuye,Abuja (FCT),"₦ 330,000,000",1000.0,4,4,Semi-Furnished,vip_gold
4bdrm Duplex in Wuye 2 Abuja for sale,"Abuja (FCT), Wuye",Wuye,Abuja (FCT),"₦ 800,000,000",1000.0,4,4,Semi-Furnished,vip_gold
2bdrm Block of Flats in Jahi Abuja for sale,"Abuja (FCT), Jahi",Jahi,Abuja (FCT),"₦ 100,000,000",1000.0,2,2,Semi-Furnished,vip_gold
4bdrm Duplex in Life Camp Abuja for sale,"Gwarinpa, Life Camp",Life Camp,Gwarinpa,"₦ 1,200,000,000",1000.0,4,4,Semi-Furnished,vip_gold
12bdrm Block of Flats in Benin City for sale,"Edo State, Benin City",Benin City,Edo State,"₦ 42,000,000",900.0,12,8,Unfurnished,diamond
4bdrm Duplex in Gwarinpa Abuja for sale,"Abuja (FCT), Gwarinpa",Gwarinpa,Abuja (FCT),"₦ 480,000,000",900.0,4,4,Semi-Furnished,vip_gold
4bdrm Duplex in Life Camp Abuja for sale,"Gwarinpa, Life Camp",Life Camp,Gwarinpa,"₦ 270,000,000",1000.0,4,4,Semi-Furnished,vip_gold
5bdrm Duplex in Wuye Abuja for sale,"Abuja (FCT), Wuye",Wuye,Abuja (FCT),"₦ 1,000,000,000",900.0,5,5,Semi-Furnished,vip_gold
5bdrm Duplex in Jabi Abuja for sale,"Abuja (FCT), Jabi",Jabi,Abuja (FCT),"₦ 650,000,000",1000.0,5,5,Semi-Furnished,vip_gold
6bdrm Duplex in Asokoro Abuja for sale,"Abuja (FCT), Asokoro",Asokoro,Abuja (FCT),"₦ 1,300,000,000",1136.0,6,6,Semi-Furnished,vip_gold
6bdrm Duplex in Wuse Abuja for sale,"Abuja (FCT), Wuse",Wuse,Abuja (FCT),"₦ 1,900,000,000",900.0,6,6,Semi-Furnished,vip_gold
"4bdrm Duplex in Secured Area, Aguda / Ogba for sale","Ogba, Aguda / Ogba",Aguda / Ogba,Ogba,"₦ 285,000,000",280.0,4,4,Semi-Furnished,enterprise
"3bdrm Block of Flats in Secured Area, Lekki Phase 1 for sale","Lekki, Lekki Phase 1",Lekki Phase 1,Lekki,"₦ 1,200,000,000",550.0,3,3,Semi-Furnished,enterprise
"4bdrm Duplex in Secured Area, Anthony Village for sale","Maryland, Anthony Village",Anthony Village,Maryland,"₦ 400,000,000",280.0,4,4,Semi-Furnished,enterprise
5bdrm Duplex in Apo Abuja for sale,"Abuja (FCT), Apo District",Apo District,Abuja (FCT),"₦ 800,000,000",1000.0,5,5,Semi-Furnished,vip_gold
4bdrm Duplex in Maitama Abuja for sale,"Abuja (FCT), Maitama",Maitama,Abuja (FCT),"₦ 700,000,000",1000.0,4,4,Semi-Furnished,vip_gold
"2bdrm Block of Flats in Lokogoma Abuja, Maitama for sale","Abuja (FCT), Maitama",Maitama,Abuja (FCT),"₦ 380,000,000",1000.0,2,2,Semi-Furnished,vip_gold
5bdrm Duplex in Guzape District for sale,"Abuja (FCT), Guzape District",Guzape District,Abuja (FCT),"₦ 500,000,000",1000.0,5,5,Semi-Furnished,vip_gold
3bdrm Block of Flats in Durumi Abuja for sale,"Abuja (FCT), Durumi",Durumi,Abuja (FCT),"₦ 90,000,000",1000.0,3,3,Semi-Furnished,vip_gold
4bdrm Duplex in Katampe Extension for sale,"Katampe, Katampe Extension",Katampe Extension,Katampe,"₦ 3,000,000,000",4000.0,4,4,Semi-Furnished,vip_gold
5bdrm Duplex in Maitama Abuja for sale,"Abuja (FCT), Maitama",Maitama,Abuja (FCT),"₦ 3,000,000,000",1200.0,5,5,Semi-Furnished,vip_gold
5bdrm Duplex in Guzape District for sale,"Abuja (FCT), Guzape District",Guzape District,Abuja (FCT),"₦ 20,000,000,000",1000.0,5,5,Semi-Furnished,vip_gold
5bdrm Duplex in Lokogoma Abuja for sale,"Abuja (FCT), Lokogoma",Lokogoma,Abuja (FCT),"₦ 360,000,000",1000.0,5,5,Semi-Furnished,vip_gold
4bdrm Duplex in Jahi Abuja for sale,"Abuja (FCT), Jahi",Jahi,Abuja (FCT),"₦ 280,000,000",1000.0,4,4,Semi-Furnished,vip_gold
4bdrm Duplex in Asokoro Abuja for sale,"Abuja (FCT), Asokoro",Asokoro,Abuja (FCT),"₦ 2,500,000,000",1000.0,4,4,Semi-Furnished,vip_gold
2bdrm Block of Flats in Maitama Abuja for sale,"Abuja (FCT), Maitama",Maitama,Abuja (FCT),"₦ 180,000,000",1000.0,2,2,Semi-Furnished,vip_gold
6bdrm Duplex in Garki Abuja for sale,"Jigawa State, Garki",Garki,Jigawa State,"₦ 1,000,000,000",1000.0,6,6,Semi-Furnished,vip_gold
7bdrm Mansion in Katampe Extension for sale,"Katampe, Katampe Extension",Katampe Extension,Katampe,"₦ 3,500,000,000",1000.0,7,7,Semi-Furnished,vip_gold
6bdrm Duplex in Jabi Abuja for sale,"Abuja (FCT), Jabi",Jabi,Abuja (FCT),"₦ 320,000,000",1000.0,6,6,Semi-Furnished,vip_gold
5bdrm Duplex in Apo Abuja for sale,"Abuja (FCT), Apo District",Apo District,Abuja (FCT),"₦ 600,000,000",1000.0,5,5,Semi-Furnished,vip_gold
3bdrm Bungalow in Benin City for sale,"Edo State, Benin City",Benin City,Edo State,"₦ 10,000,000",450.0,3,2,Unfurnished,diamond
"4bdrm Duplex in Estate, Adeniyi Jones for sale","Ikeja, Adeniyi Jones",Adeniyi Jones,Ikeja,"₦ 480,000,000",300.0,4,4,Semi-Furnished,enterprise
4bdrm Duplex in Rumuahalu for sale,"Port-Harcourt, Rumuahalu",Rumuahalu,Port-Harcourt,"₦ 210,000,000",245.0,4,4,Semi-Furnished,enterprise
4bdrm Duplex in Kado for sale,"Abuja (FCT), Kado",Kado,Abuja (FCT),"₦ 230,000,000",1900.0,4,4,Semi-Furnished,enterprise
"5bdrm Duplex in Mini Estate, Katampe Extension for sale","Katampe, Katampe Extension",Katampe Extension,Katampe,"₦ 250,000,000",1000.0,5,5,Semi-Furnished,enterprise
"14bdrm Block of Flats in White House, Okokomaiko for sale","Ojo, Okokomaiko",Okokomaiko,Ojo,"₦ 114,000,000",500.0,14,14,Semi-Furnished,diamond
"5bdrm Duplex in Secured Estate, Omole Phase 2 for sale","Ikeja, Omole Phase 2",Omole Phase 2,Ikeja,"₦ 650,000,000",300.0,5,5,Semi-Furnished,enterprise
5bdrm Bungalow in Obio-Akpor for sale,"Rivers State, Obio-Akpor",Obio-Akpor,Rivers State,"₦ 130,000,000",500.0,5,5,Semi-Furnished,enterprise
"6bdrm Duplex in Housing Estate Elega, Abeokuta South for sale","Ogun State, Abeokuta South",Abeokuta South,Ogun State,"₦ 38,500,000",1200.0,6,10,Semi-Furnished,diamond
"3bdrm Block of Flats in Secured Area, Allen Avenue for sale","Ikeja, Allen Avenue",Allen Avenue,Ikeja,"₦ 260,000,000",900.0,3,3,Semi-Furnished,enterprise
"5bdrm Duplex in Secured Estate, Omole Phase 2 for sale","Ikeja, Omole Phase 2",Omole Phase 2,Ikeja,"₦ 700,000,000",300.0,5,5,Semi-Furnished,enterprise
3bdrm Block of Flats in Jahi By Gilmor for sale,"Abuja (FCT), Jahi",Jahi,Abuja (FCT),"₦ 620,000,000",1000.0,3,3,Unfurnished,enterprise
Furnished 3bdrm Bungalow in Gudu for sale,"Abuja (FCT), Gudu",Gudu,Abuja (FCT),"₦ 280,000,000",700.0,3,3,Furnished,enterprise
"4bdrm Duplex in Estate, Abule Egba for sale","Lagos State, Abule Egba",Abule Egba,Lagos State,"₦ 265,000,000",450.0,4,4,Semi-Furnished,enterprise
"3bdrm Block of Flats in Secured Area, Allen Avenue for sale","Ikeja, Allen Avenue",Allen Avenue,Ikeja,"₦ 500,000,000",460.0,3,3,Semi-Furnished,enterprise
"4bdrm Duplex in Secured Estate, Omole Phase 1 for sale","Ikeja, Omole Phase 1",Omole Phase 1,Ikeja,"₦ 670,000,000",300.0,4,4,Semi-Furnished,enterprise
3bdrm Block of Flats in Brains And Hammers for sale,"Gwarinpa, Life Camp",Life Camp,Gwarinpa,"₦ 60,000,000",300.0,3,4,Unfurnished,enterprise
5bdrm Bungalow in Benin City for sale,"Edo State, Benin City",Benin City,Edo State,"₦ 120,000,000",900.0,5,5,Semi-Furnished,diamond
"4bdrm Duplex in Secured Estate, Adeniyi Jones for sale","Ikeja, Adeniyi Jones",Adeniyi Jones,Ikeja,"₦ 680,000,000",350.0,4,4,Semi-Furnished,enterprise
"4bdrm Duplex in Estate, Maryland for sale","Lagos State, Maryland",Maryland,Lagos State,"₦ 600,000,000",300.0,4,4,Semi-Furnished,enterprise
3bdrm Apartment in Jahi Gilmor for sale,"Abuja (FCT), Jahi",Jahi,Abuja (FCT),"₦ 140,000,000",1500.0,3,4,Semi-Furnished,enterprise
"3bdrm Bungalow in Secured Area, Oke-Afa for sale","Isolo, Oke-Afa",Oke-Afa,Isolo,"₦ 80,000,000",300.0,3,3,Semi-Furnished,enterprise
"Furnished Mini Flat in Langgate Home, Ajah for sale","Lagos State, Ajah",Ajah,Lagos State,"₦ 130,000,000",600.0,3,3,Furnished,diamond
"8bdrm Block of Flats in Infant Jesus Asaba, Oshimili South for sale","Delta State, Oshimili South",Oshimili South,Delta State,"₦ 250,000,000",500.0,8,8,Unfurnished,diamond
"4bdrm Duplex in Estate, Adeniyi Jones for sale","Ikeja, Adeniyi Jones",Adeniyi Jones,Ikeja,"₦ 360,000,000",290.0,4,4,Semi-Furnished,enterprise
"4bdrm Duplex in Secured Estate, Alakuko for sale","Ifako-Ijaiye, Alakuko",Alakuko,Ifako-Ijaiye,"₦ 270,000,000",280.0,4,4,Semi-Furnished,enterprise
2bdrm Block of Flats in Private Estate for sale,"Ikotun/Igando, Ikotun / Ikotun/Igando",Ikotun / Ikotun/Igando,Ikotun/Igando,"₦ 145,000,000",892.0,2,2,Semi-Furnished,diamond
"2bdrm Block of Flats in Cpc Community, Dawaki for sale","Gwarinpa, Dawaki",Dawaki,Gwarinpa,"₦ 350,000,000",550.0,2,2,Semi-Furnished,enterprise
"5bdrm Duplex in Estate, Ikate for sale","Lekki, Ikate",Ikate,Lekki,"₦ 1,200,000,000",500.0,5,5,Semi-Furnished,enterprise
"5bdrm Duplex in Secured Estate, Adeniyi Jones for sale","Ikeja, Adeniyi Jones",Adeniyi Jones,Ikeja,"₦ 550,000,000",350.0,5,5,Semi-Furnished,enterprise
"Furnished 4bdrm Duplex in Estate, Abule Egba for sale","Lagos State, Abule Egba",Abule Egba,Lagos State,"₦ 175,000,000",250.0,4,4,Furnished,enterprise
"4bdrm Duplex in Secured Estate, Adeniyi Jones for sale","Ikeja, Adeniyi Jones",Adeniyi Jones,Ikeja,"₦ 430,000,000",290.0,4,4,Semi-Furnished,enterprise
"5bdrm Duplex in Secured Estate, Magodo Isheri for sale","Ojodu, Magodo Isheri",Magodo Isheri,Ojodu,"₦ 400,000,000",300.0,5,5,Semi-Furnished,enterprise
4bdrm Duplex in Golf Estate Enugu for sale,Enugu State,Enugu State,,"₦ 160,000,000",500.0,4,4,Semi-Furnished,diamond
2bdrm Block of Flats in Obio-Akpor for sale,"Rivers State, Obio-Akpor",Obio-Akpor,Rivers State,"₦ 210,000,000",1630.0,2,2,Unfurnished,enterprise
3bdrm Block of Flats in Benin City for sale,"Edo State, Benin City",Benin City,Edo State,"₦ 120,000,000",900.0,3,3,Unfurnished,diamond
4bdrm Bungalow in Benin City for sale,"Edo State, Benin City",Benin City,Edo State,"₦ 53,000,000",450.0,4,3,Unfurnished,diamond
"2bdrm Block of Flats in Secured Area, Gbagada for sale","Lagos State, Gbagada",Gbagada,Lagos State,"₦ 80,000,000",600.0,2,2,Semi-Furnished,enterprise
"5bdrm Duplex in Secured Estate, Ogudu GRA for sale","Ogudu, Ogudu GRA",Ogudu GRA,Ogudu,"₦ 600,000,000",300.0,5,5,Semi-Furnished,enterprise
"4bdrm Bungalow in Free Solar Power, Elerangbe for sale","Ibeju, Elerangbe",Elerangbe,Ibeju,"₦ 85,000,000",300.0,4,4,Unfurnished,diamond
"4bdrm Duplex in Ogufayo, Lakowe for sale","Ibeju, Lakowe",Lakowe,Ibeju,"₦ 115,000,000",1000.0,4,4,Unfurnished,diamond
"5bdrm Bungalow in Unique Estate, Baruwa for sale","Ipaja, Baruwa",Baruwa,Ipaja,"₦ 135,000,000",600.0,5,4,Unfurnished,diamond
Furnished 6bdrm Duplex in Garki Area 8 for sale,"Garki 1, Area 8",Area 8,Garki 1,"₦ 1,000,000,000",1000.0,6,6,Furnished,vip_gold
Furnished 4bdrm Duplex in Rumuahalu for sale,"Port-Harcourt, Rumuahalu",Rumuahalu,Port-Harcourt,"₦ 100,000,000",465.0,4,4,Furnished,enterprise
4bdrm Bungalow in Rumuahalu for sale,"Port-Harcourt, Rumuahalu",Rumuahalu,Port-Harcourt,"₦ 90,000,000",230.0,4,4,Semi-Furnished,enterprise
"4bdrm Maisonette in Secured Area, Banana Island for sale","Ikoyi, Banana Island",Banana Island,Ikoyi,"₦ 1,700,000,000",1200.0,4,4,Semi-Furnished,enterprise
"Furnished 5bdrm Duplex in Secured Area, Magodo Isheri for sale","Ojodu, Magodo Isheri",Magodo Isheri,Ojodu,"₦ 600,000,000",400.0,5,5,Furnished,enterprise
"5bdrm Duplex in Secured Estate, Ogudu GRA for sale","Ogudu, Ogudu GRA",Ogudu GRA,Ogudu,"₦ 700,000,000",350.0,5,5,Semi-Furnished,enterprise
4bdrm Duplex in Galadimawa for sale,"Abuja (FCT), Galadimawa",Galadimawa,Abuja (FCT),"₦ 350,000,000",500.0,4,4,Unfurnished,enterprise
2bdrm Apartment in Lekki Chevron Toll for sale,"Lekki, Chevron",Chevron,Lekki,"₦ 95,000,000",1000.0,2,2,Semi-Furnished,enterprise
"1bdrm Apartment in Brains And Hammers 🔨, Life Camp for sale","Gwarinpa, Life Camp",Life Camp,Gwarinpa,"₦ 35,000,000",200.0,1,1,Semi-Furnished,enterprise
Furnished 3bdrm House in Ado / Ajah for sale,"Ajah, Ado / Ajah",Ado / Ajah,Ajah,"₦ 150,000,000",500.0,3,3,Furnished,diamond
5bdrm Duplex in Secured Estate for sale,"Isolo, Ajao Estate",Ajao Estate,Isolo,"₦ 260,000,000",290.0,5,5,Semi-Furnished,enterprise
"4bdrm Maisonette in Secured Area, Old Ikoyi for sale","Ikoyi, Old Ikoyi",Old Ikoyi,Ikoyi,"₦ 1,700,000,000",700.0,4,4,Semi-Furnished,enterprise
"5bdrm Duplex in Secured Estate, GRA Phase 1 for sale","Magodo, GRA Phase 1",GRA Phase 1,Magodo,"₦ 580,000,000",450.0,5,5,Semi-Furnished,enterprise
4bdrm Duplex in Thinkers Corner for sale,"Enugu State, Enugu",Enugu,Enugu State,"₦ 130,000,000",400.0,4,4,Unfurnished,diamond
"5bdrm Duplex in Secured Estate, Omole Phase 2 for sale","Ikeja, Omole Phase 2",Omole Phase 2,Ikeja,"₦ 750,000,000",350.0,5,5,Semi-Furnished,enterprise
"4bdrm Duplex in Secured Estate, Adeniyi Jones for sale","Ikeja, Adeniyi Jones",Adeniyi Jones,Ikeja,"₦ 370,000,000",250.0,4,4,Semi-Furnished,enterprise
5bdrm Duplex in Centenary City Enugu for sale,"Enugu State, Enugu",Enugu,Enugu State,"₦ 260,000,000",500.0,5,5,Semi-Furnished,diamond
2bdrm Apartment in Obio-Akpor for sale,"Rivers State, Obio-Akpor",Obio-Akpor,Rivers State,"₦ 40,000,000",465.0,2,2,Unfurnished,enterprise
"4bdrm Duplex in News Engineering, Dawaki for sale","Gwarinpa, Dawaki",Dawaki,Gwarinpa,"₦ 60,000,000",1000.0,4,5,Semi-Furnished,enterprise
"14bdrm Block of Flats in Marble Hill, Oshimili South for sale","Delta State, Oshimili South",Oshimili South,Delta State,"₦ 450,000,000",200.0,14,20,Unfurnished,diamond
"5bdrm Duplex in Secured Estate, Ikeja GRA for sale","Ikeja, Ikeja GRA",Ikeja GRA,Ikeja,"₦ 1,100,000,000",350.0,5,5,Semi-Furnished,enterprise
"2bdrm Block of Flats in Secured Are, Ikoyi S.W for sale","Ikoyi, Ikoyi S.W",Ikoyi S.W,Ikoyi,"₦ 270,000,000",500.0,2,2,Semi-Furnished,enterprise
"2bdrm Block of Flats in Secured Estate, Ipaja / Ipaja for sale","Ipaja, Ipaja / Ipaja",Ipaja / Ipaja,Ipaja,"₦ 70,000,000",1200.0,2,2,Semi-Furnished,enterprise
2bdrm Block of Flats in Uzoba for sale,"Port-Harcourt, Uzoba",Uzoba,Port-Harcourt,"₦ 130,000,000",1395.0,2,2,Semi-Furnished,enterprise
4bdrm Duplex in Dawaki for sale,"Gwarinpa, Dawaki",Dawaki,Gwarinpa,"₦ 280,000,000",1900.0,4,4,Semi-Furnished,enterprise
"5bdrm Duplex in Behind New General, Oshimili South for sale","Delta State, Oshimili South",Oshimili South,Delta State,"₦ 270,000,000",500.0,5,6,Semi-Furnished,diamond
"3bdrm Bungalow in Estate, Ayobo for sale","Ipaja, Ayobo",Ayobo,Ipaja,"₦ 95,000,000",350.0,3,3,Semi-Furnished,enterprise
